UUID        = pppppppp-hhhh-yyyy-ssss-ioioioioioio
ScanDate    = 20180101_120001
LogVersion  = EJA_1
LogDataType = ACQUISITION_INFO
NumSlices   = 48
NumVolumes  = 30
NumEchoes   = 3

VOLUME   SLICE   ACQ_START_TICS  ACQ_FINISH_TICS  ECHO
     6      47         21757387         21757394     2
     6       4         21757403         21757410     0
     6      16         21757403         21757410     0
     6      28         21757403         21757410     0
     6      40         21757403         21757410     0
     6       4         21757411         21757418     1
     6      16         21757411         21757418     1
     6      28         21757411         21757418     1
     6      40         21757411         21757418     1
     6       4         21757419         21757427     2
     6      16         21757419         21757427     2
     6      28         21757419         21757427     2
     6      40         21757419         21757427     2
     6       9         21757435         21757443     0
     6      21         21757435         21757443     0
     6      33         21757435         21757443     0
     6      45         21757435         21757443     0
     6       9         21757443         21757451     1
     6      21         21757443         21757451     1
     6      33         21757443         21757451     1
     6      45         21757443         21757451     1
     6       9         21757452         21757459     2
     6      21         21757452         21757459     2
     6      33         21757452         21757459     2
     6      45         21757452         21757459     2
     6       2         21757467         21757475     0
     6      14         21757467         21757475     0
     6      26         21757467         21757475     0
     6      38         21757467         21757475     0
     6       2         21757476         21757483     1
     6      14         21757476         21757483     1
     6      26         21757476         21757483     1
     6      38         21757476         21757483     1
     6       2         21757484         21757492     2
     6      14         21757484         21757492     2
     6      26         21757484         21757492     2
     6      38         21757484         21757492     2
     6       7         21757500         21757508     0
     6      19         21757500         21757508     0
     6      31         21757500         21757508     0
     6      43         21757500         21757508     0
     6       7         21757508         21757516     1
     6      19         21757508         21757516     1
     6      31         21757508         21757516     1
     6      43         21757508         21757516     1
     6       7         21757516         21757524     2
     6      19         21757516         21757524     2
     6      31         21757516         21757524     2
     6      43         21757516         21757524     2
     7       0         21757541         21757548     0
     7      12         21757541         21757548     0
     7      24         21757541         21757548     0
     7      36         21757541         21757548     0
     7       0         21757549         21757556     1
     7      12         21757549         21757556     1
     7      24         21757549         21757556     1
     7      36         21757549         21757556     1
     7       0         21757557         21757565     2
     7      12         21757557         21757565     2
     7      24         21757557         21757565     2
     7      36         21757557         21757565     2
     7       5         21757573         21757581     0
     7      17         21757573         21757581     0
     7      29         21757573         21757581     0
     7      41         21757573         21757581     0
     7       5         21757581         21757589     1
     7      17         21757581         21757589     1
     7      29         21757581         21757589     1
     7      41         21757581         21757589     1
     7       5         21757590         21757597     2
     7      17         21757590         21757597     2
     7      29         21757590         21757597     2
     7      41         21757590         21757597     2
     7      10         21757606         21757613     0
     7      22         21757606         21757613     0
     7      34         21757606         21757613     0
     7      46         21757606         21757613     0
     7      10         21757614         21757621     1
     7      22         21757614         21757621     1
     7      34         21757614         21757621     1
     7      46         21757614         21757621     1
     7      10         21757622         21757630     2
     7      22         21757622         21757630     2
     7      34         21757622         21757630     2
     7      46         21757622         21757630     2
     7       3         21757638         21757646     0
     7      15         21757638         21757646     0
     7      27         21757638         21757646     0
     7      39         21757638         21757646     0
     7       3         21757646         21757654     1
     7      15         21757646         21757654     1
     7      27         21757646         21757654     1
     7      39         21757646         21757654     1
     7       3         21757655         21757662     2
     7      15         21757655         21757662     2
     7      27         21757655         21757662     2
     7      39         21757655         21757662     2
     7       8         21757671         21757678     0
     7      20         21757671         21757678     0
     7      32         21757671         21757678     0
     7      44         21757671         21757678     0
     7       8         21757679         21757686     1
     7      20         21757679         21757686     1
     7      32         21757679         21757686     1
     7      44         21757679         21757686     1
     7       8         21757687         21757695     2
     7      20         21757687         21757695     2
     7      32         21757687         21757695     2
     7      44         21757687         21757695     2
     7       1         21757703         21757711     0
     7      13         21757703         21757711     0
     7      25         21757703         21757711     0
     7      37         21757703         21757711     0
     7       1         21757711         21757719     1
     7      13         21757711         21757719     1
     7      25         21757711         21757719     1
     7      37         21757711         21757719     1
     7       1         21757720         21757727     2
     7      13         21757720         21757727     2
     7      25         21757720         21757727     2
     7      37         21757720         21757727     2
     7       6         21757736         21757743     0
     7      18         21757736         21757743     0
     7      30         21757736         21757743     0
     7      42         21757736         21757743     0
     7       6         21757744         21757751     1
     7      18         21757744         21757751     1
     7      30         21757744         21757751     1
     7      42         21757744         21757751     1
     7       6         21757752         21757760     2
     7      18         21757752         21757760     2
     7      30         21757752         21757760     2
     7      42         21757752         21757760     2
     7      11         21757768         21757776     0
     7      23         21757768         21757776     0
     7      35         21757768         21757776     0
     7      47         21757768         21757776     0
     7      11         21757776         21757784     1
     7      23         21757776         21757784     1
     7      35         21757776         21757784     1
     7      47         21757776         21757784     1
     7      11         21757785         21757792     2
     7      23         21757785         21757792     2
     7      35         21757785         21757792     2
     7      47         21757785         21757792     2
     7       4         21757801         21757808     0
     7      16         21757801         21757808     0
     7      28         21757801         21757808     0
     7      40         21757801         21757808     0
     7       4         21757809         21757816     1
     7      16         21757809         21757816     1
     7      28         21757809         21757816     1
     7      40         21757809         21757816     1
     7       4         21757817         21757825     2
     7      16         21757817         21757825     2
     7      28         21757817         21757825     2
     7      40         21757817         21757825     2
     7       9         21757833         21757841     0
     7      21         21757833         21757841     0
     7      33         21757833         21757841     0
     7      45         21757833         21757841     0
     7       9         21757841         21757849     1
     7      21         21757841         21757849     1
     7      33         21757841         21757849     1
     7      45         21757841         21757849     1
     7       9         21757850         21757857     2
     7      21         21757850         21757857     2
     7      33         21757850         21757857     2
     7      45         21757850         21757857     2
     7       2         21757865         21757873     0
     7      14         21757865         21757873     0
     7      26         21757865         21757873     0
     7      38         21757865         21757873     0
     7       2         21757874         21757881     1
     7      14         21757874         21757881     1
     7      26         21757874         21757881     1
     7      38         21757874         21757881     1
     7       2         21757882         21757890     2
     7      14         21757882         21757890     2
     7      26         21757882         21757890     2
     7      38         21757882         21757890     2
     7       7         21757898         21757906     0
     7      19         21757898         21757906     0
     7      31         21757898         21757906     0
     7      43         21757898         21757906     0
     7       7         21757906         21757914     1
     7      19         21757906         21757914     1
     7      31         21757906         21757914     1
     7      43         21757906         21757914     1
     7       7         21757914         21757922     2
     7      19         21757914         21757922     2
     7      31         21757914         21757922     2
     7      43         21757914         21757922     2
     8       0         21757939         21757946     0
     8      12         21757939         21757946     0
     8      24         21757939         21757946     0
     8      36         21757939         21757946     0
     8       0         21757947         21757954     1
     8      12         21757947         21757954     1
     8      24         21757947         21757954     1
     8      36         21757947         21757954     1
     8       0         21757955         21757963     2
     8      12         21757955         21757963     2
     8      24         21757955         21757963     2
     8      36         21757955         21757963     2
     8       5         21757971         21757979     0
     8      17         21757971         21757979     0
     8      29         21757971         21757979     0
     8      41         21757971         21757979     0
     8       5         21757979         21757987     1
     8      17         21757979         21757987     1
     8      29         21757979         21757987     1
     8      41         21757979         21757987     1
     8       5         21757988         21757995     2
     8      17         21757988         21757995     2
     8      29         21757988         21757995     2
     8      41         21757988         21757995     2
     8      10         21758004         21758011     0
     8      22         21758004         21758011     0
     8      34         21758004         21758011     0
     8      46         21758004         21758011     0
     8      10         21758012         21758019     1
     8      22         21758012         21758019     1
     8      34         21758012         21758019     1
     8      46         21758012         21758019     1
     8      10         21758020         21758028     2
     8      22         21758020         21758028     2
     8      34         21758020         21758028     2
     8      46         21758020         21758028     2
     8       3         21758036         21758044     0
     8      15         21758036         21758044     0
     8      27         21758036         21758044     0
     8      39         21758036         21758044     0
     8       3         21758044         21758052     1
     8      15         21758044         21758052     1
     8      27         21758044         21758052     1
     8      39         21758044         21758052     1
     8       3         21758053         21758060     2
     8      15         21758053         21758060     2
     8      27         21758053         21758060     2
     8      39         21758053         21758060     2
     8       8         21758069         21758076     0
     8      20         21758069         21758076     0
     8      32         21758069         21758076     0
     8      44         21758069         21758076     0
     8       8         21758077         21758084     1
     8      20         21758077         21758084     1
     8      32         21758077         21758084     1
     8      44         21758077         21758084     1
     8       8         21758085         21758093     2
     8      20         21758085         21758093     2
     8      32         21758085         21758093     2
     8      44         21758085         21758093     2
     8       1         21758101         21758109     0
     8      13         21758101         21758109     0
     8      25         21758101         21758109     0
     8      37         21758101         21758109     0
     8       1         21758109         21758117     1
     8      13         21758109         21758117     1
     8      25         21758109         21758117     1
     8      37         21758109         21758117     1
     8       1         21758118         21758125     2
     8      13         21758118         21758125     2
     8      25         21758118         21758125     2
     8      37         21758118         21758125     2
     8       6         21758134         21758141     0
     8      18         21758134         21758141     0
     8      30         21758134         21758141     0
     8      42         21758134         21758141     0
     8       6         21758142         21758149     1
     8      18         21758142         21758149     1
     8      30         21758142         21758149     1
     8      42         21758142         21758149     1
     8       6         21758150         21758158     2
     8      18         21758150         21758158     2
     8      30         21758150         21758158     2
     8      42         21758150         21758158     2
     8      11         21758166         21758174     0
     8      23         21758166         21758174     0
     8      35         21758166         21758174     0
     8      47         21758166         21758174     0
     8      11         21758174         21758182     1
     8      23         21758174         21758182     1
     8      35         21758174         21758182     1
     8      47         21758174         21758182     1
     8      11         21758183         21758190     2
     8      23         21758183         21758190     2
     8      35         21758183         21758190     2
     8      47         21758183         21758190     2
     8       4         21758199         21758206     0
     8      16         21758199         21758206     0
     8      28         21758199         21758206     0
     8      40         21758199         21758206     0
     8       4         21758207         21758214     1
     8      16         21758207         21758214     1
     8      28         21758207         21758214     1
     8      40         21758207         21758214     1
     8       4         21758215         21758223     2
     8      16         21758215         21758223     2
     8      28         21758215         21758223     2
     8      40         21758215         21758223     2
     8       9         21758231         21758239     0
     8      21         21758231         21758239     0
     8      33         21758231         21758239     0
     8      45         21758231         21758239     0
     8       9         21758239         21758247     1
     8      21         21758239         21758247     1
     8      33         21758239         21758247     1
     8      45         21758239         21758247     1
     8       9         21758248         21758255     2
     8      21         21758248         21758255     2
     8      33         21758248         21758255     2
     8      45         21758248         21758255     2
     8       2         21758263         21758271     0
     8      14         21758263         21758271     0
     8      26         21758263         21758271     0
     8      38         21758263         21758271     0
     8       2         21758272         21758279     1
     8      14         21758272         21758279     1
     8      26         21758272         21758279     1
     8      38         21758272         21758279     1
     8       2         21758280         21758288     2
     8      14         21758280         21758288     2
     8      26         21758280         21758288     2
     8      38         21758280         21758288     2
     8       7         21758296         21758304     0
     8      19         21758296         21758304     0
     8      31         21758296         21758304     0
     8      43         21758296         21758304     0
     8       7         21758304         21758312     1
     8      19         21758304         21758312     1
     8      31         21758304         21758312     1
     8      43         21758304         21758312     1
     8       7         21758312         21758320     2
     8      19         21758312         21758320     2
     8      31         21758312         21758320     2
     8      43         21758312         21758320     2
     9       0         21758337         21758344     0
     9      12         21758337         21758344     0
     9      24         21758337         21758344     0
     9      36         21758337         21758344     0
     9       0         21758345         21758352     1
     9      12         21758345         21758352     1
     9      24         21758345         21758352     1
     9      36         21758345         21758352     1
     9       0         21758353         21758361     2
     9      12         21758353         21758361     2
     9      24         21758353         21758361     2
     9      36         21758353         21758361     2
     9       5         21758369         21758377     0
     9      17         21758369         21758377     0
     9      29         21758369         21758377     0
     9      41         21758369         21758377     0
     9       5         21758377         21758385     1
     9      17         21758377         21758385     1
     9      29         21758377         21758385     1
     9      41         21758377         21758385     1
     9       5         21758386         21758393     2
     9      17         21758386         21758393     2
     9      29         21758386         21758393     2
     9      41         21758386         21758393     2
     9      10         21758402         21758409     0
     9      22         21758402         21758409     0
     9      34         21758402         21758409     0
     9      46         21758402         21758409     0
     9      10         21758410         21758417     1
     9      22         21758410         21758417     1
     9      34         21758410         21758417     1
     9      46         21758410         21758417     1
     9      10         21758418         21758426     2
     9      22         21758418         21758426     2
     9      34         21758418         21758426     2
     9      46         21758418         21758426     2
     9       3         21758434         21758442     0
     9      15         21758434         21758442     0
     9      27         21758434         21758442     0
     9      39         21758434         21758442     0
     9       3         21758442         21758450     1
     9      15         21758442         21758450     1
     9      27         21758442         21758450     1
     9      39         21758442         21758450     1
     9       3         21758451         21758458     2
     9      15         21758451         21758458     2
     9      27         21758451         21758458     2
     9      39         21758451         21758458     2
     9       8         21758467         21758474     0
     9      20         21758467         21758474     0
     9      32         21758467         21758474     0
     9      44         21758467         21758474     0
     9       8         21758475         21758482     1
     9      20         21758475         21758482     1
     9      32         21758475         21758482     1
     9      44         21758475         21758482     1
     9       8         21758483         21758491     2
     9      20         21758483         21758491     2
     9      32         21758483         21758491     2
     9      44         21758483         21758491     2
     9       1         21758499         21758507     0
     9      13         21758499         21758507     0
     9      25         21758499         21758507     0
     9      37         21758499         21758507     0
     9       1         21758507         21758515     1
     9      13         21758507         21758515     1
     9      25         21758507         21758515     1
     9      37         21758507         21758515     1
     9       1         21758516         21758523     2
     9      13         21758516         21758523     2
     9      25         21758516         21758523     2
     9      37         21758516         21758523     2
     9       6         21758532         21758539     0
     9      18         21758532         21758539     0
     9      30         21758532         21758539     0
     9      42         21758532         21758539     0
     9       6         21758540         21758547     1
     9      18         21758540         21758547     1
     9      30         21758540         21758547     1
     9      42         21758540         21758547     1
     9       6         21758548         21758556     2
     9      18         21758548         21758556     2
     9      30         21758548         21758556     2
     9      42         21758548         21758556     2
     9      11         21758564         21758572     0
     9      23         21758564         21758572     0
     9      35         21758564         21758572     0
     9      47         21758564         21758572     0
     9      11         21758572         21758580     1
     9      23         21758572         21758580     1
     9      35         21758572         21758580     1
     9      47         21758572         21758580     1
     9      11         21758581         21758588     2
     9      23         21758581         21758588     2
     9      35         21758581         21758588     2
     9      47         21758581         21758588     2
     9       4         21758597         21758604     0
     9      16         21758597         21758604     0
     9      28         21758597         21758604     0
     9      40         21758597         21758604     0
     9       4         21758605         21758612     1
     9      16         21758605         21758612     1
     9      28         21758605         21758612     1
     9      40         21758605         21758612     1
     9       4         21758613         21758621     2
     9      16         21758613         21758621     2
     9      28         21758613         21758621     2
     9      40         21758613         21758621     2
     9       9         21758629         21758637     0
     9      21         21758629         21758637     0
     9      33         21758629         21758637     0
     9      45         21758629         21758637     0
     9       9         21758637         21758645     1
     9      21         21758637         21758645     1
     9      33         21758637         21758645     1
     9      45         21758637         21758645     1
     9       9         21758646         21758653     2
     9      21         21758646         21758653     2
     9      33         21758646         21758653     2
     9      45         21758646         21758653     2
     9       2         21758661         21758669     0
     9      14         21758661         21758669     0
     9      26         21758661         21758669     0
     9      38         21758661         21758669     0
     9       2         21758670         21758677     1
     9      14         21758670         21758677     1
     9      26         21758670         21758677     1
     9      38         21758670         21758677     1
     9       2         21758678         21758686     2
     9      14         21758678         21758686     2
     9      26         21758678         21758686     2
     9      38         21758678         21758686     2
     9       7         21758694         21758702     0
     9      19         21758694         21758702     0
     9      31         21758694         21758702     0
     9      43         21758694         21758702     0
     9       7         21758702         21758710     1
     9      19         21758702         21758710     1
     9      31         21758702         21758710     1
     9      43         21758702         21758710     1
     9       7         21758710         21758718     2
     9      19         21758710         21758718     2
     9      31         21758710         21758718     2
     9      43         21758710         21758718     2
    10       0         21758735         21758742     0
    10      12         21758735         21758742     0
    10      24         21758735         21758742     0
    10      36         21758735         21758742     0
    10       0         21758743         21758750     1
    10      12         21758743         21758750     1
    10      24         21758743         21758750     1
    10      36         21758743         21758750     1
    10       0         21758751         21758759     2
    10      12         21758751         21758759     2
    10      24         21758751         21758759     2
    10      36         21758751         21758759     2
    10       5         21758767         21758775     0
    10      17         21758767         21758775     0
    10      29         21758767         21758775     0
    10      41         21758767         21758775     0
    10       5         21758775         21758783     1
    10      17         21758775         21758783     1
    10      29         21758775         21758783     1
    10      41         21758775         21758783     1
    10       5         21758784         21758791     2
    10      17         21758784         21758791     2
    10      29         21758784         21758791     2
    10      41         21758784         21758791     2
    10      10         21758800         21758807     0
    10      22         21758800         21758807     0
    10      34         21758800         21758807     0
    10      46         21758800         21758807     0
    10      10         21758808         21758815     1
    10      22         21758808         21758815     1
    10      34         21758808         21758815     1
    10      46         21758808         21758815     1
    10      10         21758816         21758824     2
    10      22         21758816         21758824     2
    10      34         21758816         21758824     2
    10      46         21758816         21758824     2
    10       3         21758832         21758840     0
    10      15         21758832         21758840     0
    10      27         21758832         21758840     0
    10      39         21758832         21758840     0
    10       3         21758840         21758848     1
    10      15         21758840         21758848     1
    10      27         21758840         21758848     1
    10      39         21758840         21758848     1
    10       3         21758849         21758856     2
    10      15         21758849         21758856     2
    10      27         21758849         21758856     2
    10      39         21758849         21758856     2
    10       8         21758865         21758872     0
    10      20         21758865         21758872     0
    10      32         21758865         21758872     0
    10      44         21758865         21758872     0
    10       8         21758873         21758880     1
    10      20         21758873         21758880     1
    10      32         21758873         21758880     1
    10      44         21758873         21758880     1
    10       8         21758881         21758889     2
    10      20         21758881         21758889     2
    10      32         21758881         21758889     2
    10      44         21758881         21758889     2
    10       1         21758897         21758905     0
    10      13         21758897         21758905     0
    10      25         21758897         21758905     0
    10      37         21758897         21758905     0
    10       1         21758905         21758913     1
    10      13         21758905         21758913     1
    10      25         21758905         21758913     1
    10      37         21758905         21758913     1
    10       1         21758914         21758921     2
    10      13         21758914         21758921     2
    10      25         21758914         21758921     2
    10      37         21758914         21758921     2
    10       6         21758930         21758937     0
    10      18         21758930         21758937     0
    10      30         21758930         21758937     0
    10      42         21758930         21758937     0
    10       6         21758938         21758945     1
    10      18         21758938         21758945     1
    10      30         21758938         21758945     1
    10      42         21758938         21758945     1
    10       6         21758946         21758954     2
    10      18         21758946         21758954     2
    10      30         21758946         21758954     2
    10      42         21758946         21758954     2
    10      11         21758962         21758970     0
    10      23         21758962         21758970     0
    10      35         21758962         21758970     0
    10      47         21758962         21758970     0
    10      11         21758970         21758978     1
    10      23         21758970         21758978     1
    10      35         21758970         21758978     1
    10      47         21758970         21758978     1
    10      11         21758979         21758986     2
    10      23         21758979         21758986     2
    10      35         21758979         21758986     2
    10      47         21758979         21758986     2
    10       4         21758995         21759002     0
    10      16         21758995         21759002     0
    10      28         21758995         21759002     0
    10      40         21758995         21759002     0
    10       4         21759003         21759010     1
    10      16         21759003         21759010     1
    10      28         21759003         21759010     1
    10      40         21759003         21759010     1
    10       4         21759011         21759019     2
    10      16         21759011         21759019     2
    10      28         21759011         21759019     2
    10      40         21759011         21759019     2
    10       9         21759027         21759035     0
    10      21         21759027         21759035     0
    10      33         21759027         21759035     0
    10      45         21759027         21759035     0
    10       9         21759035         21759043     1
    10      21         21759035         21759043     1
    10      33         21759035         21759043     1
    10      45         21759035         21759043     1
    10       9         21759044         21759051     2
    10      21         21759044         21759051     2
    10      33         21759044         21759051     2
    10      45         21759044         21759051     2
    10       2         21759059         21759067     0
    10      14         21759059         21759067     0
    10      26         21759059         21759067     0
    10      38         21759059         21759067     0
    10       2         21759068         21759075     1
    10      14         21759068         21759075     1
    10      26         21759068         21759075     1
    10      38         21759068         21759075     1
    10       2         21759076         21759084     2
    10      14         21759076         21759084     2
    10      26         21759076         21759084     2
    10      38         21759076         21759084     2
    10       7         21759092         21759100     0
    10      19         21759092         21759100     0
    10      31         21759092         21759100     0
    10      43         21759092         21759100     0
    10       7         21759100         21759108     1
    10      19         21759100         21759108     1
    10      31         21759100         21759108     1
    10      43         21759100         21759108     1
    10       7         21759108         21759116     2
    10      19         21759108         21759116     2
    10      31         21759108         21759116     2
    10      43         21759108         21759116     2
    11       0         21759133         21759140     0
    11      12         21759133         21759140     0
    11      24         21759133         21759140     0
    11      36         21759133         21759140     0
    11       0         21759141         21759148     1
    11      12         21759141         21759148     1
    11      24         21759141         21759148     1
    11      36         21759141         21759148     1
    11       0         21759149         21759157     2
    11      12         21759149         21759157     2
    11      24         21759149         21759157     2
    11      36         21759149         21759157     2
    11       5         21759165         21759173     0
    11      17         21759165         21759173     0
    11      29         21759165         21759173     0
    11      41         21759165         21759173     0
    11       5         21759173         21759181     1
    11      17         21759173         21759181     1
    11      29         21759173         21759181     1
    11      41         21759173         21759181     1
    11       5         21759182         21759189     2
    11      17         21759182         21759189     2
    11      29         21759182         21759189     2
    11      41         21759182         21759189     2
    11      10         21759198         21759205     0
    11      22         21759198         21759205     0
    11      34         21759198         21759205     0
    11      46         21759198         21759205     0
    11      10         21759206         21759213     1
    11      22         21759206         21759213     1
    11      34         21759206         21759213     1
    11      46         21759206         21759213     1
    11      10         21759214         21759222     2
    11      22         21759214         21759222     2
    11      34         21759214         21759222     2
    11      46         21759214         21759222     2
    11       3         21759230         21759238     0
    11      15         21759230         21759238     0
    11      27         21759230         21759238     0
    11      39         21759230         21759238     0
    11       3         21759238         21759246     1
    11      15         21759238         21759246     1
    11      27         21759238         21759246     1
    11      39         21759238         21759246     1
    11       3         21759247         21759254     2
    11      15         21759247         21759254     2
    11      27         21759247         21759254     2
    11      39         21759247         21759254     2
    11       8         21759263         21759270     0
    11      20         21759263         21759270     0
    11      32         21759263         21759270     0
    11      44         21759263         21759270     0
    11       8         21759271         21759278     1
    11      20         21759271         21759278     1
    11      32         21759271         21759278     1
    11      44         21759271         21759278     1
    11       8         21759279         21759287     2
    11      20         21759279         21759287     2
    11      32         21759279         21759287     2
    11      44         21759279         21759287     2
    11       1         21759295         21759303     0
    11      13         21759295         21759303     0
    11      25         21759295         21759303     0
    11      37         21759295         21759303     0
    11       1         21759303         21759311     1
    11      13         21759303         21759311     1
    11      25         21759303         21759311     1
    11      37         21759303         21759311     1
    11       1         21759312         21759319     2
    11      13         21759312         21759319     2
    11      25         21759312         21759319     2
    11      37         21759312         21759319     2
    11       6         21759328         21759335     0
    11      18         21759328         21759335     0
    11      30         21759328         21759335     0
    11      42         21759328         21759335     0
    11       6         21759336         21759343     1
    11      18         21759336         21759343     1
    11      30         21759336         21759343     1
    11      42         21759336         21759343     1
    11       6         21759344         21759352     2
    11      18         21759344         21759352     2
    11      30         21759344         21759352     2
    11      42         21759344         21759352     2
    11      11         21759360         21759368     0
    11      23         21759360         21759368     0
    11      35         21759360         21759368     0
    11      47         21759360         21759368     0
    11      11         21759368         21759376     1
    11      23         21759368         21759376     1
    11      35         21759368         21759376     1
    11      47         21759368         21759376     1
    11      11         21759377         21759384     2
    11      23         21759377         21759384     2
    11      35         21759377         21759384     2
    11      47         21759377         21759384     2
    11       4         21759393         21759400     0
    11      16         21759393         21759400     0
    11      28         21759393         21759400     0
    11      40         21759393         21759400     0
    11       4         21759401         21759408     1
    11      16         21759401         21759408     1
    11      28         21759401         21759408     1
    11      40         21759401         21759408     1
    11       4         21759409         21759417     2
    11      16         21759409         21759417     2
    11      28         21759409         21759417     2
    11      40         21759409         21759417     2
    11       9         21759425         21759433     0
    11      21         21759425         21759433     0
    11      33         21759425         21759433     0
    11      45         21759425         21759433     0
    11       9         21759433         21759441     1
    11      21         21759433         21759441     1
    11      33         21759433         21759441     1
    11      45         21759433         21759441     1
    11       9         21759442         21759449     2
    11      21         21759442         21759449     2
    11      33         21759442         21759449     2
    11      45         21759442         21759449     2
    11       2         21759457         21759465     0
    11      14         21759457         21759465     0
    11      26         21759457         21759465     0
    11      38         21759457         21759465     0
    11       2         21759466         21759473     1
    11      14         21759466         21759473     1
    11      26         21759466         21759473     1
    11      38         21759466         21759473     1
    11       2         21759474         21759482     2
    11      14         21759474         21759482     2
    11      26         21759474         21759482     2
    11      38         21759474         21759482     2
    11       7         21759490         21759498     0
    11      19         21759490         21759498     0
    11      31         21759490         21759498     0
    11      43         21759490         21759498     0
    11       7         21759498         21759506     1
    11      19         21759498         21759506     1
    11      31         21759498         21759506     1
    11      43         21759498         21759506     1
    11       7         21759506         21759514     2
    11      19         21759506         21759514     2
    11      31         21759506         21759514     2
    11      43         21759506         21759514     2
    12       0         21759531         21759538     0
    12      12         21759531         21759538     0
    12      24         21759531         21759538     0
    12      36         21759531         21759538     0
    12       0         21759539         21759546     1
    12      12         21759539         21759546     1
    12      24         21759539         21759546     1
    12      36         21759539         21759546     1
    12       0         21759547         21759555     2
    12      12         21759547         21759555     2
    12      24         21759547         21759555     2
    12      36         21759547         21759555     2
    12       5         21759563         21759571     0
    12      17         21759563         21759571     0
    12      29         21759563         21759571     0
    12      41         21759563         21759571     0
    12       5         21759571         21759579     1
    12      17         21759571         21759579     1
    12      29         21759571         21759579     1
    12      41         21759571         21759579     1
    12       5         21759580         21759587     2
    12      17         21759580         21759587     2
    12      29         21759580         21759587     2
    12      41         21759580         21759587     2
    12      10         21759596         21759603     0
    12      22         21759596         21759603     0
    12      34         21759596         21759603     0
    12      46         21759596         21759603     0
    12      10         21759604         21759611     1
    12      22         21759604         21759611     1
    12      34         21759604         21759611     1
    12      46         21759604         21759611     1
    12      10         21759612         21759620     2
    12      22         21759612         21759620     2
    12      34         21759612         21759620     2
    12      46         21759612         21759620     2
    12       3         21759628         21759636     0
    12      15         21759628         21759636     0
    12      27         21759628         21759636     0
    12      39         21759628         21759636     0
    12       3         21759636         21759644     1
    12      15         21759636         21759644     1
    12      27         21759636         21759644     1
    12      39         21759636         21759644     1
    12       3         21759645         21759652     2
    12      15         21759645         21759652     2
    12      27         21759645         21759652     2
    12      39         21759645         21759652     2
    12       8         21759661         21759668     0
    12      20         21759661         21759668     0
