UUID        = d056ae5f-9ba2-4a7b-8288-838f01ea258d
ScanDate    = 20190114_145703
LogVersion  = EJA_1
LogDataType = ACQUISITION_INFO
NumSlices   = 42
NumVolumes  = 780
NumEchoes   = 1

VOLUME   SLICE   ACQ_START_TICS  ACQ_FINISH_TICS  ECHO
   420      15         21616145         21616163     0
   420      22         21616145         21616163     0
   420      29         21616145         21616163     0
   420      36         21616145         21616163     0
   420       3         21616173         21616190     0
   420      10         21616173         21616190     0
   420      17         21616173         21616190     0
   420      24         21616173         21616190     0
   420      31         21616173         21616190     0
   420      38         21616173         21616190     0
   420       5         21616200         21616217     0
   420      12         21616200         21616217     0
   420      19         21616200         21616217     0
   420      26         21616200         21616217     0
   420      33         21616200         21616217     0
   420      40         21616200         21616217     0
   421       0         21616236         21616253     0
   421       7         21616236         21616253     0
   421      14         21616236         21616253     0
   421      21         21616236         21616253     0
   421      28         21616236         21616253     0
   421      35         21616236         21616253     0
   421       2         21616263         21616280     0
   421       9         21616263         21616280     0
   421      16         21616263         21616280     0
   421      23         21616263         21616280     0
   421      30         21616263         21616280     0
   421      37         21616263         21616280     0
   421       4         21616290         21616308     0
   421      11         21616290         21616308     0
   421      18         21616290         21616308     0
   421      25         21616290         21616308     0
   421      32         21616290         21616308     0
   421      39         21616290         21616308     0
   421       6         21616318         21616335     0
   421      13         21616318         21616335     0
   421      20         21616318         21616335     0
   421      27         21616318         21616335     0
   421      34         21616318         21616335     0
   421      41         21616318         21616335     0
   421       1         21616345         21616363     0
   421       8         21616345         21616363     0
   421      15         21616345         21616363     0
   421      22         21616345         21616363     0
   421      29         21616345         21616363     0
   421      36         21616345         21616363     0
   421       3         21616373         21616390     0
   421      10         21616373         21616390     0
   421      17         21616373         21616390     0
   421      24         21616373         21616390     0
   421      31         21616373         21616390     0
   421      38         21616373         21616390     0
   421       5         21616400         21616417     0
   421      12         21616400         21616417     0
   421      19         21616400         21616417     0
   421      26         21616400         21616417     0
   421      33         21616400         21616417     0
   421      40         21616400         21616417     0
   422       0         21616436         21616453     0
   422       7         21616436         21616453     0
   422      14         21616436         21616453     0
   422      21         21616436         21616453     0
   422      28         21616436         21616453     0
   422      35         21616436         21616453     0
   422       2         21616463         21616480     0
   422       9         21616463         21616480     0
   422      16         21616463         21616480     0
   422      23         21616463         21616480     0
   422      30         21616463         21616480     0
   422      37         21616463         21616480     0
   422       4         21616490         21616508     0
   422      11         21616490         21616508     0
   422      18         21616490         21616508     0
   422      25         21616490         21616508     0
   422      32         21616490         21616508     0
   422      39         21616490         21616508     0
   422       6         21616518         21616535     0
   422      13         21616518         21616535     0
   422      20         21616518         21616535     0
   422      27         21616518         21616535     0
   422      34         21616518         21616535     0
   422      41         21616518         21616535     0
   422       1         21616545         21616563     0
   422       8         21616545         21616563     0
   422      15         21616545         21616563     0
   422      22         21616545         21616563     0
   422      29         21616545         21616563     0
   422      36         21616545         21616563     0
   422       3         21616573         21616590     0
   422      10         21616573         21616590     0
   422      17         21616573         21616590     0
   422      24         21616573         21616590     0
   422      31         21616573         21616590     0
   422      38         21616573         21616590     0
   422       5         21616600         21616617     0
   422      12         21616600         21616617     0
   422      19         21616600         21616617     0
   422      26         21616600         21616617     0
   422      33         21616600         21616617     0
   422      40         21616600         21616617     0
   423       0         21616636         21616653     0
   423       7         21616636         21616653     0
   423      14         21616636         21616653     0
   423      21         21616636         21616653     0
   423      28         21616636         21616653     0
   423      35         21616636         21616653     0
   423       2         21616663         21616680     0
   423       9         21616663         21616680     0
   423      16         21616663         21616680     0
   423      23         21616663         21616680     0
   423      30         21616663         21616680     0
   423      37         21616663         21616680     0
   423       4         21616690         21616708     0
   423      11         21616690         21616708     0
   423      18         21616690         21616708     0
   423      25         21616690         21616708     0
   423      32         21616690         21616708     0
   423      39         21616690         21616708     0
   423       6         21616718         21616735     0
   423      13         21616718         21616735     0
   423      20         21616718         21616735     0
   423      27         21616718         21616735     0
   423      34         21616718         21616735     0
   423      41         21616718         21616735     0
   423       1         21616745         21616763     0
   423       8         21616745         21616763     0
   423      15         21616745         21616763     0
   423      22         21616745         21616763     0
   423      29         21616745         21616763     0
   423      36         21616745         21616763     0
   423       3         21616773         21616790     0
   423      10         21616773         21616790     0
   423      17         21616773         21616790     0
   423      24         21616773         21616790     0
   423      31         21616773         21616790     0
   423      38         21616773         21616790     0
   423       5         21616800         21616817     0
   423      12         21616800         21616817     0
   423      19         21616800         21616817     0
   423      26         21616800         21616817     0
   423      33         21616800         21616817     0
   423      40         21616800         21616817     0
   424       0         21616836         21616853     0
   424       7         21616836         21616853     0
   424      14         21616836         21616853     0
   424      21         21616836         21616853     0
   424      28         21616836         21616853     0
   424      35         21616836         21616853     0
   424       2         21616863         21616880     0
   424       9         21616863         21616880     0
   424      16         21616863         21616880     0
   424      23         21616863         21616880     0
   424      30         21616863         21616880     0
   424      37         21616863         21616880     0
   424       4         21616890         21616908     0
   424      11         21616890         21616908     0
   424      18         21616890         21616908     0
   424      25         21616890         21616908     0
   424      32         21616890         21616908     0
   424      39         21616890         21616908     0
   424       6         21616918         21616935     0
   424      13         21616918         21616935     0
   424      20         21616918         21616935     0
   424      27         21616918         21616935     0
   424      34         21616918         21616935     0
   424      41         21616918         21616935     0
   424       1         21616945         21616963     0
   424       8         21616945         21616963     0
   424      15         21616945         21616963     0
   424      22         21616945         21616963     0
   424      29         21616945         21616963     0
   424      36         21616945         21616963     0
   424       3         21616973         21616990     0
   424      10         21616973         21616990     0
   424      17         21616973         21616990     0
   424      24         21616973         21616990     0
   424      31         21616973         21616990     0
   424      38         21616973         21616990     0
   424       5         21617000         21617017     0
   424      12         21617000         21617017     0
   424      19         21617000         21617017     0
   424      26         21617000         21617017     0
   424      33         21617000         21617017     0
   424      40         21617000         21617017     0
   425       0         21617036         21617053     0
   425       7         21617036         21617053     0
   425      14         21617036         21617053     0
   425      21         21617036         21617053     0
   425      28         21617036         21617053     0
   425      35         21617036         21617053     0
   425       2         21617063         21617080     0
   425       9         21617063         21617080     0
   425      16         21617063         21617080     0
   425      23         21617063         21617080     0
   425      30         21617063         21617080     0
   425      37         21617063         21617080     0
   425       4         21617090         21617108     0
   425      11         21617090         21617108     0
   425      18         21617090         21617108     0
   425      25         21617090         21617108     0
   425      32         21617090         21617108     0
   425      39         21617090         21617108     0
   425       6         21617118         21617135     0
   425      13         21617118         21617135     0
   425      20         21617118         21617135     0
   425      27         21617118         21617135     0
   425      34         21617118         21617135     0
   425      41         21617118         21617135     0
   425       1         21617145         21617163     0
   425       8         21617145         21617163     0
   425      15         21617145         21617163     0
   425      22         21617145         21617163     0
   425      29         21617145         21617163     0
   425      36         21617145         21617163     0
   425       3         21617173         21617190     0
   425      10         21617173         21617190     0
   425      17         21617173         21617190     0
   425      24         21617173         21617190     0
   425      31         21617173         21617190     0
   425      38         21617173         21617190     0
   425       5         21617200         21617217     0
   425      12         21617200         21617217     0
   425      19         21617200         21617217     0
   425      26         21617200         21617217     0
   425      33         21617200         21617217     0
   425      40         21617200         21617217     0
   426       0         21617236         21617253     0
   426       7         21617236         21617253     0
   426      14         21617236         21617253     0
   426      21         21617236         21617253     0
   426      28         21617236         21617253     0
   426      35         21617236         21617253     0
   426       2         21617263         21617280     0
   426       9         21617263         21617280     0
   426      16         21617263         21617280     0
   426      23         21617263         21617280     0
   426      30         21617263         21617280     0
   426      37         21617263         21617280     0
   426       4         21617290         21617308     0
   426      11         21617290         21617308     0
   426      18         21617290         21617308     0
   426      25         21617290         21617308     0
   426      32         21617290         21617308     0
   426      39         21617290         21617308     0
   426       6         21617318         21617335     0
   426      13         21617318         21617335     0
   426      20         21617318         21617335     0
   426      27         21617318         21617335     0
   426      34         21617318         21617335     0
   426      41         21617318         21617335     0
   426       1         21617345         21617363     0
   426       8         21617345         21617363     0
   426      15         21617345         21617363     0
   426      22         21617345         21617363     0
   426      29         21617345         21617363     0
   426      36         21617345         21617363     0
   426       3         21617373         21617390     0
   426      10         21617373         21617390     0
   426      17         21617373         21617390     0
   426      24         21617373         21617390     0
   426      31         21617373         21617390     0
   426      38         21617373         21617390     0
   426       5         21617400         21617417     0
   426      12         21617400         21617417     0
   426      19         21617400         21617417     0
   426      26         21617400         21617417     0
   426      33         21617400         21617417     0
   426      40         21617400         21617417     0
   427       0         21617436         21617453     0
   427       7         21617436         21617453     0
   427      14         21617436         21617453     0
   427      21         21617436         21617453     0
   427      28         21617436         21617453     0
   427      35         21617436         21617453     0
   427       2         21617463         21617480     0
   427       9         21617463         21617480     0
   427      16         21617463         21617480     0
   427      23         21617463         21617480     0
   427      30         21617463         21617480     0
   427      37         21617463         21617480     0
   427       4         21617490         21617508     0
   427      11         21617490         21617508     0
   427      18         21617490         21617508     0
   427      25         21617490         21617508     0
   427      32         21617490         21617508     0
   427      39         21617490         21617508     0
   427       6         21617518         21617535     0
   427      13         21617518         21617535     0
   427      20         21617518         21617535     0
   427      27         21617518         21617535     0
   427      34         21617518         21617535     0
   427      41         21617518         21617535     0
   427       1         21617545         21617563     0
   427       8         21617545         21617563     0
   427      15         21617545         21617563     0
   427      22         21617545         21617563     0
   427      29         21617545         21617563     0
   427      36         21617545         21617563     0
   427       3         21617573         21617590     0
   427      10         21617573         21617590     0
   427      17         21617573         21617590     0
   427      24         21617573         21617590     0
   427      31         21617573         21617590     0
   427      38         21617573         21617590     0
   427       5         21617600         21617617     0
   427      12         21617600         21617617     0
   427      19         21617600         21617617     0
   427      26         21617600         21617617     0
   427      33         21617600         21617617     0
   427      40         21617600         21617617     0
   428       0         21617636         21617653     0
   428       7         21617636         21617653     0
   428      14         21617636         21617653     0
   428      21         21617636         21617653     0
   428      28         21617636         21617653     0
   428      35         21617636         21617653     0
   428       2         21617663         21617680     0
   428       9         21617663         21617680     0
   428      16         21617663         21617680     0
   428      23         21617663         21617680     0
   428      30         21617663         21617680     0
   428      37         21617663         21617680     0
   428       4         21617690         21617708     0
   428      11         21617690         21617708     0
   428      18         21617690         21617708     0
   428      25         21617690         21617708     0
   428      32         21617690         21617708     0
   428      39         21617690         21617708     0
   428       6         21617718         21617735     0
   428      13         21617718         21617735     0
   428      20         21617718         21617735     0
   428      27         21617718         21617735     0
   428      34         21617718         21617735     0
   428      41         21617718         21617735     0
   428       1         21617745         21617763     0
   428       8         21617745         21617763     0
   428      15         21617745         21617763     0
   428      22         21617745         21617763     0
   428      29         21617745         21617763     0
   428      36         21617745         21617763     0
   428       3         21617773         21617790     0
   428      10         21617773         21617790     0
   428      17         21617773         21617790     0
   428      24         21617773         21617790     0
   428      31         21617773         21617790     0
   428      38         21617773         21617790     0
   428       5         21617800         21617817     0
   428      12         21617800         21617817     0
   428      19         21617800         21617817     0
   428      26         21617800         21617817     0
   428      33         21617800         21617817     0
   428      40         21617800         21617817     0
   429       0         21617836         21617853     0
   429       7         21617836         21617853     0
   429      14         21617836         21617853     0
   429      21         21617836         21617853     0
   429      28         21617836         21617853     0
   429      35         21617836         21617853     0
   429       2         21617863         21617880     0
   429       9         21617863         21617880     0
   429      16         21617863         21617880     0
   429      23         21617863         21617880     0
   429      30         21617863         21617880     0
   429      37         21617863         21617880     0
   429       4         21617890         21617908     0
   429      11         21617890         21617908     0
   429      18         21617890         21617908     0
   429      25         21617890         21617908     0
   429      32         21617890         21617908     0
   429      39         21617890         21617908     0
   429       6         21617918         21617935     0
   429      13         21617918         21617935     0
   429      20         21617918         21617935     0
   429      27         21617918         21617935     0
   429      34         21617918         21617935     0
   429      41         21617918         21617935     0
   429       1         21617945         21617963     0
   429       8         21617945         21617963     0
   429      15         21617945         21617963     0
   429      22         21617945         21617963     0
   429      29         21617945         21617963     0
   429      36         21617945         21617963     0
   429       3         21617973         21617990     0
   429      10         21617973         21617990     0
   429      17         21617973         21617990     0
   429      24         21617973         21617990     0
   429      31         21617973         21617990     0
   429      38         21617973         21617990     0
   429       5         21618000         21618017     0
   429      12         21618000         21618017     0
   429      19         21618000         21618017     0
   429      26         21618000         21618017     0
   429      33         21618000         21618017     0
   429      40         21618000         21618017     0
   430       0         21618036         21618053     0
   430       7         21618036         21618053     0
   430      14         21618036         21618053     0
   430      21         21618036         21618053     0
   430      28         21618036         21618053     0
   430      35         21618036         21618053     0
   430       2         21618063         21618080     0
   430       9         21618063         21618080     0
   430      16         21618063         21618080     0
   430      23         21618063         21618080     0
   430      30         21618063         21618080     0
   430      37         21618063         21618080     0
   430       4         21618090         21618108     0
   430      11         21618090         21618108     0
   430      18         21618090         21618108     0
   430      25         21618090         21618108     0
   430      32         21618090         21618108     0
   430      39         21618090         21618108     0
   430       6         21618118         21618135     0
   430      13         21618118         21618135     0
   430      20         21618118         21618135     0
   430      27         21618118         21618135     0
   430      34         21618118         21618135     0
   430      41         21618118         21618135     0
   430       1         21618145         21618163     0
   430       8         21618145         21618163     0
   430      15         21618145         21618163     0
   430      22         21618145         21618163     0
   430      29         21618145         21618163     0
   430      36         21618145         21618163     0
   430       3         21618173         21618190     0
   430      10         21618173         21618190     0
   430      17         21618173         21618190     0
   430      24         21618173         21618190     0
   430      31         21618173         21618190     0
   430      38         21618173         21618190     0
   430       5         21618200         21618217     0
   430      12         21618200         21618217     0
   430      19         21618200         21618217     0
   430      26         21618200         21618217     0
   430      33         21618200         21618217     0
   430      40         21618200         21618217     0
   431       0         21618236         21618253     0
   431       7         21618236         21618253     0
   431      14         21618236         21618253     0
   431      21         21618236         21618253     0
   431      28         21618236         21618253     0
   431      35         21618236         21618253     0
   431       2         21618263         21618280     0
   431       9         21618263         21618280     0
   431      16         21618263         21618280     0
   431      23         21618263         21618280     0
   431      30         21618263         21618280     0
   431      37         21618263         21618280     0
   431       4         21618290         21618308     0
   431      11         21618290         21618308     0
   431      18         21618290         21618308     0
   431      25         21618290         21618308     0
   431      32         21618290         21618308     0
   431      39         21618290         21618308     0
   431       6         21618318         21618335     0
   431      13         21618318         21618335     0
   431      20         21618318         21618335     0
   431      27         21618318         21618335     0
   431      34         21618318         21618335     0
   431      41         21618318         21618335     0
   431       1         21618345         21618363     0
   431       8         21618345         21618363     0
   431      15         21618345         21618363     0
   431      22         21618345         21618363     0
   431      29         21618345         21618363     0
   431      36         21618345         21618363     0
   431       3         21618373         21618390     0
   431      10         21618373         21618390     0
   431      17         21618373         21618390     0
   431      24         21618373         21618390     0
   431      31         21618373         21618390     0
   431      38         21618373         21618390     0
   431       5         21618400         21618417     0
   431      12         21618400         21618417     0
   431      19         21618400         21618417     0
   431      26         21618400         21618417     0
   431      33         21618400         21618417     0
   431      40         21618400         21618417     0
   432       0         21618436         21618453     0
   432       7         21618436         21618453     0
   432      14         21618436         21618453     0
   432      21         21618436         21618453     0
   432      28         21618436         21618453     0
   432      35         21618436         21618453     0
   432       2         21618463         21618480     0
   432       9         21618463         21618480     0
   432      16         21618463         21618480     0
   432      23         21618463         21618480     0
   432      30         21618463         21618480     0
   432      37         21618463         21618480     0
   432       4         21618490         21618508     0
   432      11         21618490         21618508     0
   432      18         21618490         21618508     0
   432      25         21618490         21618508     0
   432      32         21618490         21618508     0
   432      39         21618490         21618508     0
   432       6         21618518         21618535     0
   432      13         21618518         21618535     0
   432      20         21618518         21618535     0
   432      27         21618518         21618535     0
   432      34         21618518         21618535     0
   432      41         21618518         21618535     0
   432       1         21618545         21618563     0
   432       8         21618545         21618563     0
   432      15         21618545         21618563     0
   432      22         21618545         21618563     0
   432      29         21618545         21618563     0
   432      36         21618545         21618563     0
   432       3         21618573         21618590     0
   432      10         21618573         21618590     0
   432      17         21618573         21618590     0
   432      24         21618573         21618590     0
   432      31         21618573         21618590     0
   432      38         21618573         21618590     0
   432       5         21618600         21618617     0
   432      12         21618600         21618617     0
   432      19         21618600         21618617     0
   432      26         21618600         21618617     0
   432      33         21618600         21618617     0
   432      40         21618600         21618617     0
   433       0         21618636         21618653     0
   433       7         21618636         21618653     0
   433      14         21618636         21618653     0
   433      21         21618636         21618653     0
   433      28         21618636         21618653     0
   433      35         21618636         21618653     0
   433       2         21618663         21618680     0
   433       9         21618663         21618680     0
   433      16         21618663         21618680     0
   433      23         21618663         21618680     0
   433      30         21618663         21618680     0
   433      37         21618663         21618680     0
   433       4         21618690         21618708     0
   433      11         21618690         21618708     0
   433      18         21618690         21618708     0
   433      25         21618690         21618708     0
   433      32         21618690         21618708     0
   433      39         21618690         21618708     0
   433       6         21618718         21618735     0
   433      13         21618718         21618735     0
   433      20         21618718         21618735     0
   433      27         21618718         21618735     0
   433      34         21618718         21618735     0
   433      41         21618718         21618735     0
   433       1         21618745         21618763     0
   433       8         21618745         21618763     0
   433      15         21618745         21618763     0
   433      22         21618745         21618763     0
   433      29         21618745         21618763     0
   433      36         21618745         21618763     0
   433       3         21618773         21618790     0
   433      10         21618773         21618790     0
   433      17         21618773         21618790     0
   433      24         21618773         21618790     0
   433      31         21618773         21618790     0
   433      38         21618773         21618790     0
   433       5         21618800         21618817     0
   433      12         21618800         21618817     0
   433      19         21618800         21618817     0
   433      26         21618800         21618817     0
   433      33         21618800         21618817     0
   433      40         21618800         21618817     0
   434       0         21618836         21618853     0
   434       7         21618836         21618853     0
   434      14         21618836         21618853     0
   434      21         21618836         21618853     0
   434      28         21618836         21618853     0
   434      35         21618836         21618853     0
   434       2         21618863         21618880     0
   434       9         21618863         21618880     0
   434      16         21618863         21618880     0
   434      23         21618863         21618880     0
   434      30         21618863         21618880     0
   434      37         21618863         21618880     0
   434       4         21618890         21618908     0
   434      11         21618890         21618908     0
   434      18         21618890         21618908     0
   434      25         21618890         21618908     0
   434      32         21618890         21618908     0
   434      39         21618890         21618908     0
   434       6         21618918         21618935     0
   434      13         21618918         21618935     0
   434      20         21618918         21618935     0
   434      27         21618918         21618935     0
   434      34         21618918         21618935     0
   434      41         21618918         21618935     0
   434       1         21618945         21618963     0
   434       8         21618945         21618963     0
   434      15         21618945         21618963     0
   434      22         21618945         21618963     0
   434      29         21618945         21618963     0
   434      36         21618945         21618963     0
   434       3         21618973         21618990     0
   434      10         21618973         21618990     0
   434      17         21618973         21618990     0
   434      24         21618973         21618990     0
   434      31         21618973         21618990     0
   434      38         21618973         21618990     0
   434       5         21619000         21619017     0
   434      12         21619000         21619017     0
   434      19         21619000         21619017     0
   434      26         21619000         21619017     0
   434      33         21619000         21619017     0
   434      40         21619000         21619017     0
   435       0         21619036         21619053     0
   435       7         21619036         21619053     0
   435      14         21619036         21619053     0
   435      21         21619036         21619053     0
   435      28         21619036         21619053     0
   435      35         21619036         21619053     0
   435       2         21619063         21619080     0
   435       9         21619063         21619080     0
   435      16         21619063         21619080     0
   435      23         21619063         21619080     0
   435      30         21619063         21619080     0
   435      37         21619063         21619080     0
   435       4         21619090         21619108     0
   435      11         21619090         21619108     0
   435      18         21619090         21619108     0
   435      25         21619090         21619108     0
   435      32         21619090         21619108     0
   435      39         21619090         21619108     0
   435       6         21619118         21619135     0
   435      13         21619118         21619135     0
   435      20         21619118         21619135     0
   435      27         21619118         21619135     0
   435      34         21619118         21619135     0
   435      41         21619118         21619135     0
   435       1         21619145         21619163     0
   435       8         21619145         21619163     0
   435      15         21619145         21619163     0
   435      22         21619145         21619163     0
   435      29         21619145         21619163     0
   435      36         21619145         21619163     0
   435       3         21619173         21619190     0
   435      10         21619173         21619190     0
   435      17         21619173         21619190     0
   435      24         21619173         21619190     0
   435      31         21619173         21619190     0
   435      38         21619173         21619190     0
   435       5         21619200         21619217     0
   435      12         21619200         21619217     0
   435      19         21619200         21619217     0
   435      26         21619200         21619217     0
   435      33         21619200         21619217     0
   435      40         21619200         21619217     0
   436       0         21619236         21619253     0
   436       7         21619236         21619253     0
   436      14         21619236         21619253     0
   436      21         21619236         21619253     0
   436      28         21619236         21619253     0
   436      35         21619236         21619253     0
   436       2         21619263         21619280     0
   436       9         21619263         21619280     0
   436      16         21619263         21619280     0
   436      23         21619263         21619280     0
   436      30         21619263         21619280     0
   436      37         21619263         21619280     0
   436       4         21619290         21619308     0
   436      11         21619290         21619308     0
   436      18         21619290         21619308     0
   436      25         21619290         21619308     0
   436      32         21619290         21619308     0
   436      39         21619290         21619308     0
   436       6         21619318         21619335     0
   436      13         21619318         21619335     0
   436      20         21619318         21619335     0
   436      27         21619318         21619335     0
   436      34         21619318         21619335     0
   436      41         21619318         21619335     0
   436       1         21619345         21619363     0
   436       8         21619345         21619363     0
   436      15         21619345         21619363     0
   436      22         21619345         21619363     0
   436      29         21619345         21619363     0
   436      36         21619345         21619363     0
   436       3         21619373         21619390     0
   436      10         21619373         21619390     0
   436      17         21619373         21619390     0
   436      24         21619373         21619390     0
   436      31         21619373         21619390     0
   436      38         21619373         21619390     0
   436       5         21619400         21619417     0
   436      12         21619400         21619417     0
   436      19         21619400         21619417     0
   436      26         21619400         21619417     0
   436      33         21619400         21619417     0
   436      40         21619400         21619417     0
   437       0         21619436         21619453     0
   437       7         21619436         21619453     0
   437      14         21619436         21619453     0
   437      21         21619436         21619453     0
   437      28         21619436         21619453     0
   437      35         21619436         21619453     0
   437       2         21619463         21619480     0
   437       9         21619463         21619480     0
   437      16         21619463         21619480     0
   437      23         21619463         21619480     0
   437      30         21619463         21619480     0
   437      37         21619463         21619480     0
   437       4         21619490         21619508     0
   437      11         21619490         21619508     0
   437      18         21619490         21619508     0
   437      25         21619490         21619508     0
   437      32         21619490         21619508     0
   437      39         21619490         21619508     0
   437       6         21619518         21619535     0
   437      13         21619518         21619535     0
   437      20         21619518         21619535     0
   437      27         21619518         21619535     0
   437      34         21619518         21619535     0
   437      41         21619518         21619535     0
   437       1         21619545         21619563     0
   437       8         21619545         21619563     0
   437      15         21619545         21619563     0
   437      22         21619545         21619563     0
   437      29         21619545         21619563     0
   437      36         21619545         21619563     0
   437       3         21619573         21619590     0
   437      10         21619573         21619590     0
   437      17         21619573         21619590     0
   437      24         21619573         21619590     0
   437      31         21619573         21619590     0
   437      38         21619573         21619590     0
   437       5         21619600         21619617     0
   437      12         21619600         21619617     0
   437      19         21619600         21619617     0
   437      26         21619600         21619617     0
   437      33         21619600         21619617     0
   437      40         21619600         21619617     0
   438       0         21619636         21619653     0
   438       7         21619636         21619653     0
   438      14         21619636         21619653     0
   438      21         21619636         21619653     0
   438      28         21619636         21619653     0
   438      35         21619636         21619653     0
   438       2         21619663         21619680     0
   438       9         21619663         21619680     0
   438      16         21619663         21619680     0
   438      23         21619663         21619680     0
   438      30         21619663         21619680     0
   438      37         21619663         21619680     0
   438       4         21619690         21619708     0
   438      11         21619690         21619708     0
   438      18         21619690         21619708     0
   438      25         21619690         21619708     0
   438      32         21619690         21619708     0
   438      39         21619690         21619708     0
   438       6         21619718         21619735     0
   438      13         21619718         21619735     0
   438      20         21619718         21619735     0
   438      27         21619718         21619735     0
   438      34         21619718         21619735     0
   438      41         21619718         21619735     0
   438       1         21619745         21619763     0
   438       8         21619745         21619763     0
   438      15         21619745         21619763     0
   438      22         21619745         21619763     0
   438      29         21619745         21619763     0
   438      36         21619745         21619763     0
   438       3         21619773         21619790     0
   438      10         21619773         21619790     0
   438      17         21619773         21619790     0
   438      24         21619773         21619790     0
   438      31         21619773         21619790     0
   438      38         21619773         21619790     0
   438       5         21619800         21619817     0
   438      12         21619800         21619817     0
   438      19         21619800         21619817     0
   438      26         21619800         21619817     0
   438      33         21619800         21619817     0
   438      40         21619800         21619817     0
   439       0         21619836         21619853     0
   439       7         21619836         21619853     0
   439      14         21619836         21619853     0
   439      21         21619836         21619853     0
   439      28         21619836         21619853     0
   439      35         21619836         21619853     0
   439       2         21619863         21619880     0
   439       9         21619863         21619880     0
   439      16         21619863         21619880     0
   439      23         21619863         21619880     0
   439      30         21619863         21619880     0
   439      37         21619863         21619880     0
   439       4         21619890         21619908     0
   439      11         21619890         21619908     0
   439      18         21619890         21619908     0
   439      25         21619890         21619908     0
   439      32         21619890         21619908     0
   439      39         21619890         21619908     0
   439       6         21619918         21619935     0
   439      13         21619918         21619935     0
   439      20         21619918         21619935     0
   439      27         21619918         21619935     0
   439      34         21619918         21619935     0
   439      41         21619918         21619935     0
   439       1         21619945         21619963     0
   439       8         21619945         21619963     0
   439      15         21619945         21619963     0
   439      22         21619945         21619963     0
   439      29         21619945         21619963     0
   439      36         21619945         21619963     0
   439       3         21619973         21619990     0
   439      10         21619973         21619990     0
   439      17         21619973         21619990     0
   439      24         21619973         21619990     0
   439      31         21619973         21619990     0
   439      38         21619973         21619990     0
   439       5         21620000         21620017     0
   439      12         21620000         21620017     0
   439      19         21620000         21620017     0
   439      26         21620000         21620017     0
   439      33         21620000         21620017     0
   439      40         21620000         21620017     0
   440       0         21620036         21620053     0
   440       7         21620036         21620053     0
   440      14         21620036         21620053     0
   440      21         21620036         21620053     0
   440      28         21620036         21620053     0
